year,chinese_code,name,landfall_time,month,in_jjaso,landfall_lat,landfall_lon,landfall_wind_speed,landfall_pressure,landfall_wind_category,landfall_region,landfall_region2,max_wind,lmi_category,genesis_time,genesis_lat,genesis_lon,formation_region,track_length_km,pre_landfall_track_km,ocean_residence_days,phase_landfall,amp_landfall,group_landfall,active_landfall,phase_genesis,amp_genesis,group_genesis,active_genesis,tcp_total,tcp_depth,affected_area,n_days,coastal_total,coastal_depth,coastal_area,inland_total,inland_depth,inland_area
2008,807,Kalmaegi,2008-07-17 18:00:00,7,True,24.41347722104385,121.78652277895615,28.0,980.0,1,East China,East/North China,33.0,2,2008-07-13 06:00:00,20.1,126.4,North WNP,4310.075472734195,1180.4220114215464,4.5,2.0,1.453914799586804,1-2,True,1.0,1.3640775378977332,1-2,True,24174.438323885173,26.882578799765025,899260.3910491086,11,20392.237786770413,30.236982538854623,674413.7832062547,3782.200537114761,16.82124793164839,224846.60784285382
2008,808,Fung-wong,2008-07-28 00:00:00,7,True,23.48753595259904,121.50618408690175,40.0,960.0,2,South China,South China,45.0,2,2008-07-24 00:00:00,21.8,133.2,North WNP,2653.2716170446115,1299.5083139919443,4.0,5.0,0.5939725774056824,5-6,False,4.0,0.5177302086719162,3-4,False,53874.76488102927,45.272689633460885,1190005.8361279825,8,31820.54630599942,72.98481889010176,435988.5629628512,22054.218575029834,29.248956701552807,754017.2731651311
2008,809,Kammuri,2008-08-06 12:00:00,8,True,21.56455302653455,111.86585230099088,23.0,985.0,1,South China,South China,25.0,1,2008-08-03 12:00:00,19.1,120.2,Western Tropical WNP,1833.3116636529182,927.2625998598659,3.0,2.0,0.4547174111169006,1-2,False,4.0,0.607993032908193,3-4,False,34805.60851127481,46.642649294166425,746218.5154141305,6,32204.572051599374,65.80265581189396,489411.4326275922,2601.0364596754425,10.128367299890487,256807.08278653823
2008,812,Nuri,2008-08-22 12:00:00,8,True,22.14849938403939,114.38120049276849,28.0,980.0,1,South China,South China,40.0,2,2008-08-17 06:00:00,15.7,138.8,Western Tropical WNP,3011.3735351784762,2748.5188259937804,5.25,2.0,1.5313151771213498,1-2,True,2.0,1.1876007515021538,1-2,True,12875.134983766427,31.43016239733401,409642.64902616385,7,12433.626303098512,44.17639703273368,281454.0600467142,441.50868066791367,3.4442120330905075,128188.58897944965
2008,813,Sinlaku,2008-09-13 18:00:00,9,True,24.68440078547185,121.83119842905629,45.0,950.0,2,East China,East/North China,55.0,3,2008-09-08 00:00:00,15.4,126.7,Western Tropical WNP,5434.610389399025,1259.4558974104705,5.75,5.0,1.7241508388475486,5-6,True,4.0,1.1705453954481078,3-4,True,4507.995244646046,24.782353422288505,181903.4362003606,14,4370.032950215367,28.712108640914806,152201.74195036525,137.96229443067756,4.644930126526343,29701.694249995333
2008,814,Hagupit,2008-09-24 00:00:00,9,True,21.41430753521853,111.26419297532124,45.0,950.0,2,South China,South China,50.0,2,2008-09-17 12:00:00,15.9,141.2,Eastern Tropical WNP,4293.253749824112,3476.5931545047706,6.5,6.0,1.1277078123486488,5-6,True,5.0,1.2956027908554368,5-6,True,31873.047283546588,43.22064998707831,737449.5129776087,9,26347.748897481848,62.037664979038816,424705.6833358281,5525.298386064736,17.667169940310124,312743.8296417806
2008,815,Jangmi,2008-09-28 12:00:00,9,True,24.17969802774548,121.6541385926787,45.0,950.0,2,East China,East/North China,65.0,3,2008-09-23 18:00:00,11.6,138.6,Western Tropical WNP,5083.872451163204,2381.034941762527,4.75,7.0,1.2887526307948145,7-8,True,6.0,1.3098611569741228,5-6,True,1655.5914235855735,18.732672176916523,88379.88557904134,13,1655.3545735544042,18.800103027937112,88050.29265502075,0.23685003116881687,0.718613823014053,329.5929240205906
2008,817,Higos,2008-10-03 18:00:00,10,True,19.60036053295493,110.95703984772716,16.0,1000.0,0,South China,South China,18.0,1,2008-09-28 18:00:00,8.0,134.3,Western Tropical WNP,3824.201279821703,2987.218905425593,5.0,1.0,1.5065970671673858,1-2,True,7.0,1.2887526307948145,7-8,True,36048.04199348412,64.04724591967506,562835.1613852971,9,28020.195552244477,80.33286448527619,348801.1504604091,8027.846441239645,37.50734010239568,214034.01092488796
2009,903,Linfa,2009-06-21 18:00:00,6,True,24.549359612246487,118.56401126239136,23.0,990.0,1,East China,East/North China,30.0,1,2009-06-17 06:00:00,17.4,116.7,South China Sea,4708.197619303821,1047.3827138451784,4.5,8.0,1.5585614161015766,7-8,True,8.0,1.5055350691045124,7-8,True,10330.89089283538,20.94509258473181,493236.8215152323,9,7881.50372321359,26.796784369622817,294121.2503149507,2449.3871696217893,12.301334118957767,199115.57120028167
2009,904,Nangka,2009-06-26 18:00:00,6,True,22.705304811908253,114.56763942006552,16.0,995.0,0,South China,South China,23.0,1,2009-06-22 12:00:00,10.9,129.2,Western Tropical WNP,2286.137348227025,2216.9975815732737,4.25,1.0,0.7949583115785827,1-2,False,8.0,1.1617983036759096,7-8,True,6765.533078815611,16.76434141023107,403566.8871958603,6,5755.30200368664,25.13230527501952,229000.16296583723,1010.2310751289705,5.787077002131342,174566.72423002304
2009,905,Soudelor,2009-07-12 00:00:00,7,True,20.257312328165227,110.32766758311878,18.0,994.0,1,South China,South China,18.0,1,2009-07-09 18:00:00,18.6,122.0,Western Tropical WNP,1816.8735185111548,1243.1482031697112,2.25,4.0,0.9267324715467438,3-4,False,4.0,0.1391201262931627,3-4,False,5280.666160630235,11.5011140671966,459143.8820428463,4,4966.785980063299,12.532858212115865,396301.13865500916,313.8801805669362,4.994692523682632,62842.743387837116
2009,906,Molave,2009-07-19 00:00:00,7,True,22.608098996799495,114.35950501600252,20.0,987.0,1,South China,South China,38.0,2,2009-07-15 00:00:00,14.1,128.6,Western Tropical WNP,2334.9524315590247,1830.0342380519903,4.0,5.0,0.5580828743313988,5-6,False,4.0,1.3192700414781553,3-4,True,16016.389829475087,31.10303976745975,514946.12581988086,5,14053.33688374365,43.946427557294236,319783.3740961517,1963.0529457314383,10.058543079523288,195162.75172372925
2009,907,Goni,2009-08-07 00:00:00,8,True,20.87484545041142,110.17484545041142,25.0,972.0,1,South China,South China,28.0,1,2009-07-31 12:00:00,15.7,129.8,Western Tropical WNP,3322.1084864790796,2371.310154284916,6.5,7.0,1.1372605372702775,7-8,True,6.0,1.2329984220171035,5-6,True,31600.437405559303,65.8977345169783,479537.5385388639,10,27493.91564465356,92.41925094385316,297491.2192412894,4106.52176090574,22.55756544131598,182046.31929757446
2009,908,Morakot,2009-08-07 18:00:00,8,True,23.93587525490346,121.6068745751609,38.0,960.0,2,South China,South China,40.0,2,2009-08-03 06:00:00,20.2,133.7,North WNP,5001.341932778954,1810.4885391706023,4.5,7.0,1.1372605372702775,7-8,True,7.0,1.4005962976055786,7-8,True,37227.189079395306,62.568202910474454,594985.7491138388,11,31780.947600270345,98.31741331250721,323248.4107291644,5446.24147912497,20.042300817030927,271737.33838467445
2009,913,Mujigae,2009-09-11 00:00:00,9,True,19.71074097357376,111.00666247567229,20.0,992.0,1,South China,South China,20.0,1,2009-09-09 00:00:00,17.0,118.9,South China Sea,1750.7293115983377,907.4394715588048,2.0,5.0,0.5826424235482094,5-6,False,5.0,1.3210589054249606,5-6,True,6026.148075776577,18.57902140880342,324352.2865483737,4,5990.961058926179,19.146366310553045,312903.292549255,35.187016850396795,3.0733719358316813,11448.993999118717
2009,915,Koppu,2009-09-15 00:00:00,9,True,21.753883831798216,112.59223233640355,35.0,970.0,2,South China,South China,40.0,2,2009-09-12 18:00:00,18.8,121.0,Western Tropical WNP,1398.880593407067,975.6936839859653,2.25,2.0,0.750492419492539,1-2,False,5.0,0.2215507096345305,5-6,False,15250.097752037569,25.917512123786697,588409.0139207946,4,13033.493859995026,37.86083139442166,344247.4288062083,2216.603892042546,9.078430134708876,244161.58511458623
2009,917,Parma,2009-10-12 06:00:00,10,True,19.099476658408843,110.56788779704604,23.0,992.0,1,South China,South China,55.0,3,2009-09-27 18:00:00,9.5,145.5,Eastern Tropical WNP,5731.589415586462,5231.317014810485,14.5,8.0,0.7516954134125571,7-8,False,5.0,1.100981340425527,5-6,True,12972.482528199522,50.96772590726699,254523.47141801557,18,12457.34748494052,57.35721890780529,217188.8338059797,515.1350432590026,13.797778047614804,37334.63761203588
2010,1002,Conson,2010-07-16 12:00:00,7,True,18.19149803315232,109.61190275358676,35.0,970.0,2,South China,South China,35.0,2,2010-07-11 12:00:00,13.6,132.6,Western Tropical WNP,3182.1275310656665,2583.5244648475646,5.0,2.0,1.943430071291896,1-2,True,8.0,0.6525461757272188,7-8,False,7523.29099346268,21.484480701217166,350173.27614702185,8,7066.337040682825,24.237599645743916,291544.424529005,456.9539527798529,7.794011654143157,58628.85161801681
2010,1003,Chanthu,2010-07-22 06:00:00,7,True,21.258248804837653,110.65947009455763,35.0,970.0,2,South China,South China,35.0,2,2010-07-17 06:00:00,15.8,123.1,Western Tropical WNP,2226.158572211134,1701.6755858302442,5.0,3.0,1.9327299945681276,3-4,True,2.0,1.9937555708876311,1-2,True,22986.790320028893,34.135779861838095,673392.8567932572,7,20046.407188764624,56.89155607053238,352361.7312191586,2940.383131264272,9.159183945189108,321031.12557409855
2010,1006,Lionrock,2010-09-02 06:00:00,9,True,23.90309559717286,117.48761761130856,18.0,995.0,1,South China,South China,28.0,1,2010-08-27 12:00:00,15.6,117.2,South China Sea,2110.8962852537506,1418.3556676083167,5.75,2.0,0.8009610645577875,1-2,False,5.0,1.6666797425722752,5-6,True,29137.331412642303,47.62021338290855,611868.980475842,9,21762.301027461494,72.09582937836211,301852.4263484365,7375.03038518081,23.78915024695727,310016.5541274055
2010,1010,Meranti,2010-09-10 00:00:00,9,True,24.699426492679773,118.72737700133096,28.0,985.0,1,East China,East/North China,35.0,2,2010-09-07 00:00:00,22.6,123.7,North WNP,4589.858008477166,998.6766214604618,3.0,3.0,1.2083553940353795,3-4,True,3.0,1.170489655579804,3-4,True,13135.79429502042,21.755435543601983,603793.6711813385,8,10460.84293118413,31.262184144580644,334616.50928818854,2674.951363836289,9.937512324682706,269177.16189314995
2010,1011,Fanapi,2010-09-19 06:00:00,9,True,23.628088907957075,121.52741337909698,40.0,960.0,2,South China,South China,52.0,3,2010-09-14 18:00:00,19.6,129.1,Western Tropical WNP,2604.7827121355613,1179.717450863584,4.5,1.0,0.709927440150496,1-2,False,4.0,0.9646622896501889,3-4,False,23501.546917150896,31.424089474485914,747883.1466614953,8,17218.236705366402,48.66497724735887,353811.66660878004,6283.3102117844965,15.94459515553872,394071.4800527152
2010,1013,Megi,2010-10-23 12:00:00,10,True,24.020056351083404,117.70501408777083,23.0,990.0,1,East China,East/North China,72.0,3,2010-10-13 00:00:00,11.8,141.4,Eastern Tropical WNP,3922.9437649372926,3660.029230801595,10.5,5.0,1.1279527075518228,5-6,True,5.0,3.222058215039036,5-6,True,7695.034589725266,17.55122925574845,438432.8002099886,12,6527.424585853571,25.44827478028424,256497.72498175866,1167.6100038716947,6.417728975058693,181935.07522823004
2011,1103,Sarika,2011-06-11 00:00:00,6,True,23.558578564668405,116.9,18.0,996.0,1,South China,South China,20.0,1,2011-06-08 18:00:00,14.3,120.1,Western Tropical WNP,1124.794154909264,1120.188301446055,2.25,5.0,1.1162928737087896,5-6,True,4.0,0.544012250537966,3-4,False,4140.992804228442,13.147841951632099,314956.0832463766,4,2320.3500776449264,12.829467221574339,180860.9849162692,1820.6427265835152,13.577250393609201,134095.0983301074
2011,1104,Haima,2011-06-23 12:00:00,6,True,21.21707401655772,110.62683307450976,18.0,988.0,1,South China,South China,20.0,1,2011-06-16 18:00:00,9.1,129.4,Western Tropical WNP,3544.885670513765,2732.6546488080226,6.75,1.0,0.5217323893550819,1-2,False,7.0,0.7878098608948002,7-8,False,14756.080257739903,31.414538334376104,469721.3787029527,10,14175.696165641486,38.11599890153174,371909.34447927633,580.384092098417,5.933667535951611,97812.03422367647
2011,1108,Nock-ten,2011-07-29 12:00:00,7,True,19.49018033561873,110.80815923287147,25.0,985.0,1,South China,South China,28.0,1,2011-07-24 18:00:00,12.9,127.5,Western Tropical WNP,2979.2354572549784,2037.6173148388302,4.75,8.0,1.0499122674911878,7-8,True,5.0,1.328368084649587,5-6,True,7378.784810976218,29.91148521616722,246687.34292698948,8,7257.917938861397,32.17260503181948,225593.1072937097,120.86687211482062,5.729853132205096,21094.2356332798
2011,1109,Muifa,2011-08-08 18:00:00,8,True,40.4565557106285,124.9426970119896,15.0,995.0,0,North China,East/North China,65.0,3,2011-07-27 00:00:00,10.0,141.6,Eastern Tropical WNP,5140.948269454721,4740.398387909644,12.75,5.0,0.0844593193956466,5-6,False,7.0,0.6697810711418264,7-8,False,15714.221375491432,19.181213400156338,819250.6411175923,14,11233.543012800534,21.471000246238017,523196.07302732853,4480.678362690897,15.134636805620204,296054.5680902637
2011,1111,Nanmadol,2011-08-29 00:00:00,8,True,22.26141248771656,120.88470536591674,30.0,980.0,1,South China,South China,60.0,3,2011-08-21 06:00:00,11.9,128.8,Western Tropical WNP,2066.027895015138,1625.2565861707126,7.75,3.0,1.3627498760163654,3-4,True,1.0,0.9165930345662776,1-2,False,17025.034793570987,45.01878333744588,378176.25291996385,11,12243.306403903207,61.847092748623155,197960.9042201223,4781.728389667779,26.533413630777957,180215.3486998416
2011,1119,Nalgae,2011-10-04 06:00:00,10,True,18.634406408235304,110.2311871835294,23.0,990.0,1,South China,South China,50.0,2,2011-09-26 12:00:00,18.0,139.5,Western Tropical WNP,3546.797282535375,3222.190715803289,7.75,6.0,1.1144831623013876,5-6,True,5.0,1.1725988412050683,5-6,True,5103.727189462522,34.981151343790465,145899.34846065292,10,5103.311338207597,35.00561900303585,145785.49054553258,0.4158512549246085,3.652370188625901,113.85791512033465
2012,1206,Doksuri,2012-06-30 00:00:00,6,True,21.99943678364183,113.00140804089544,12.0,1000.0,0,South China,South China,23.0,1,2012-06-25 00:00:00,11.0,135.2,Western Tropical WNP,3037.1920418488785,2774.442843162754,5.0,2.0,0.9831086428228208,1-2,False,1.0,1.8121236086140688,1-2,True,4484.59116891639,11.077456464272457,404839.430728553,6,4117.75886789394,14.823120889916455,277792.9761535628,366.8323010224507,2.8873871549553947,127046.45457499017
2012,1208,Vicente,2012-07-24 00:00:00,7,True,21.897427430005827,112.98975689570511,38.0,970.0,2,South China,South China,45.0,2,2012-07-18 12:00:00,14.8,128.5,Western Tropical WNP,2884.326710786225,2043.0257497388486,5.5,4.0,0.8796337215278884,3-4,False,4.0,0.8124884926417304,3-4,False,34305.79268771464,41.1613157127202,833447.4273647433,8,27275.497308783702,59.48312238995714,458541.7882062757,7030.295378930931,18.75217293266512,374905.6391584676
2012,1209,Saola,2012-08-03 00:00:00,8,True,26.92611309437122,120.2369434528144,25.0,985.0,1,East China,East/North China,40.0,2,2012-07-26 18:00:00,10.6,131.5,Western Tropical WNP,3334.009610117483,2395.7032102208946,7.25,6.0,1.3558358505249493,5-6,True,5.0,0.8073902357088653,5-6,False,41943.48686619043,34.89177762090103,1202102.321122936,11,17841.115916135255,41.61296030708586,428739.40677316516,24102.37095005518,31.165666859420078,773362.9143497709
2012,1210,Damrey,2012-08-02 18:00:00,8,True,34.66292577656554,119.4797597820206,30.0,985.0,1,North China,East/North China,40.0,2,2012-07-27 06:00:00,24.8,148.6,North WNP,3800.581714753735,3166.849291363003,6.5,6.0,1.392616990461146,5-6,True,5.0,0.8797851094414776,5-6,False,20873.15660581704,32.595865190856344,640362.0975728016,9,19363.610644790893,46.37776799930631,417519.2442439344,1509.545961026145,6.774038020408875,222842.85332886726
2012,1211,Haikui,2012-08-08 00:00:00,8,True,29.21948265107909,121.52882775827344,35.0,975.0,2,East China,East/North China,45.0,2,2012-08-01 12:00:00,22.4,146.5,North WNP,3311.569122308706,2713.3044518878687,6.5,8.0,1.6189807748619809,7-8,True,6.0,1.2438321060017106,5-6,True,57874.98854087913,75.67363273727962,764797.2807359067,11,23990.710260215536,86.24328113148948,278174.8322357828,33884.27828066361,69.63155601452897,486622.44850012386
2012,1213,Kai-tak,2012-08-17 06:00:00,8,True,20.950615845231265,110.1633821587666,35.0,970.0,2,South China,South China,38.0,2,2012-08-12 00:00:00,16.6,131.8,Western Tropical WNP,3264.1017713272386,2440.970652389841,5.25,1.0,1.2896149640432095,1-2,True,1.0,1.6678369620539657,1-2,True,23000.355606451845,29.20723843714926,787488.1994046121,7,20639.494217667783,39.91014264570122,517149.0966818405,2360.8613887840643,8.732963026828902,270339.1027227716
2012,1215,Bolaven,2012-08-28 18:00:00,8,True,40.63518411799432,125.39524645113087,23.0,980.0,1,North China,East/North China,55.0,3,2012-08-19 06:00:00,14.2,142.2,Eastern Tropical WNP,5995.662017898866,3861.2197593036303,9.5,3.0,1.3713460318826012,3-4,True,2.0,1.173010209713328,1-2,True,29610.141737736274,38.64258856538283,766256.6830282666,12,16586.288021900193,34.54281815337612,480166.0347529895,13023.853715836081,45.52352128373135,286090.6482752772
2012,1216,Sanba,2012-09-18 06:00:00,9,True,45.09948724528176,133.06632483018782,18.0,994.0,1,North China,East/North China,65.0,3,2012-09-10 00:00:00,8.5,134.9,Western Tropical WNP,4750.237496174487,4392.791791680954,8.25,6.0,0.7267603346279136,5-6,False,4.0,1.1286746816258637,3-4,True,10649.686172480408,36.65940428085122,290503.52512256167,9,9979.85615046656,41.84468616612431,238497.57435977212,669.830022013848,12.879872633597024,52005.950762789595
2013,1305,Bebinca,2013-06-22 06:00:00,6,True,19.167473096011765,110.5861558360412,23.0,988.0,1,South China,South China,23.0,1,2013-06-19 18:00:00,15.3,116.8,South China Sea,1683.9377127113462,1000.8622351620547,2.5,7.0,1.3374219197207482,7-8,True,6.0,1.594013782059458,5-6,True,8168.650778428556,18.324045425118197,445788.6121167955,6,7742.047349002161,21.938845923593416,352892.1884025007,426.60342942639477,4.592248144432601,92896.42371429477
2013,1306,Rumbia,2013-07-02 00:00:00,7,True,20.988599632961748,110.35997532115849,25.0,980.0,1,South China,South China,30.0,1,2013-06-27 06:00:00,9.0,132.2,Western Tropical WNP,3333.087801317154,2757.390570445291,4.75,1.0,1.148100073865996,1-2,True,8.0,1.8133651343415045,7-8,True,10647.038312578785,20.799951539022835,511878.03455233306,6,9477.679403703667,31.94271595056287,296708.6273556729,1169.3589088751175,5.43459650751535,215169.40719666018
2013,1307,Soulik,2013-07-13 12:00:00,7,True,25.94459845816664,119.6878107928335,28.0,985.0,1,East China,East/North China,55.0,3,2013-07-07 00:00:00,18.9,150.9,Eastern Tropical WNP,3988.897205376514,3390.436020430899,6.5,4.0,1.2022477214185758,3-4,True,2.0,1.6654316008807128,1-2,True,21451.75342866139,34.67807155575723,618597.0691643027,8,13770.374448535187,62.276239312610095,221117.63010305722,7681.3789801262,19.325223458772715,397479.4390612454
2013,1308,Cimaron,2013-07-18 18:00:00,7,True,24.17750571610684,117.98437261828882,16.0,1002.0,0,East China,East/North China,23.0,1,2013-07-14 18:00:00,13.5,128.5,Western Tropical WNP,2003.6167144151896,1793.3531985988857,4.0,6.0,0.49833619388459,5-6,False,4.0,1.201881952455917,3-4,True,5607.261999870716,14.630903515873454,383247.82839195465,6,4956.467045262329,21.487126183305328,230671.4729079645,650.794954608386,4.265372262589363,152576.35548399016
2013,1309,Jebi,2013-08-02 12:00:00,8,True,19.53578445434001,110.880637100226,28.0,982.0,1,South China,South China,30.0,1,2013-07-28 18:00:00,12.3,120.0,Western Tropical WNP,2065.6256569390916,1407.9679148615107,4.75,3.0,0.7464725188226352,3-4,False,1.0,0.593935993736013,1-2,False,12099.12640654376,22.564816286104406,536194.3236380125,7,10661.25030934851,30.634296151778305,348016.81933631207,1437.876097195251,7.641062636742909,188177.50430170042
2013,1311,Utor,2013-08-14 12:00:00,8,True,21.58001179970931,111.87998230043604,35.0,970.0,2,South China,South China,60.0,3,2013-08-08 18:00:00,12.7,135.9,Western Tropical WNP,3641.7956506011456,2862.1209507345993,5.75,2.0,0.2682550664400509,1-2,False,1.0,0.7843774492677547,1-2,False,78941.34333228036,97.56713507421689,809097.6871692671,11,46523.171918199914,131.60205441950936,353514.0247119355,32418.171414080458,71.15744941164706,455583.66245733155
2013,1312,Trami,2013-08-22 00:00:00,8,True,25.724263049261744,119.60294780295304,25.0,977.0,1,East China,East/North China,35.0,2,2013-08-16 00:00:00,23.0,123.6,North WNP,2827.8397482363102,1981.4808695555862,6.0,8.0,0.8750441679593575,7-8,False,8.0,0.9212144710891936,7-8,False,49006.27058784338,43.08391703072927,1137460.8894750688,8,18363.55355896118,57.06163861731026,321819.59726250137,30642.717028882198,37.56886430523711,815641.2922125674
2013,1319,Usagi,2013-09-22 12:00:00,9,True,22.742084843221004,115.6027030487265,45.0,935.0,2,South China,South China,60.0,3,2013-09-16 06:00:00,17.5,132.4,Western Tropical WNP,2870.361976884665,2021.63432757631,6.25,5.0,1.6949163180005826,5-6,True,4.0,1.352319323297861,3-4,True,35190.42293564178,37.48113915722131,938883.4951901885,9,13987.18099795593,37.266935993297984,375324.1479383054,21203.241937685852,37.62379604043557,563559.347251883
2013,1323,Fitow,2013-10-06 18:00:00,10,True,27.086036963368084,120.27446952870356,42.0,965.0,2,East China,East/North China,45.0,2,2013-09-29 12:00:00,10.2,134.1,Western Tropical WNP,2846.2963929917264,2596.5749064426586,7.25,6.0,1.1460695596803128,5-6,True,6.0,1.475723588759958,5-6,True,19224.278435321918,54.64752985455002,351786.7776730128,9,17364.212415178157,98.97618061217374,175438.2954341079,1860.0660201437624,10.547672407091504,176348.48223890483
2013,1330,Haiyan,2013-11-11 06:00:00,11,False,21.670117841390866,107.35258838104316,20.0,995.0,1,South China,South China,78.0,3,2013-11-03 06:00:00,6.0,156.0,Eastern Tropical WNP,6080.033673377486,5908.397095807042,8.0,3.0,0.4986758717240597,3-4,False,1.0,1.4321524098404017,1-2,True,30305.107801855876,62.10655371967731,487953.4604132167,9,22054.8526900932,82.25418106502812,268130.47561262787,8250.255111762677,37.531357875277926,219822.9848005888
2014,1407,Hagibis,2014-06-15 12:00:00,6,True,23.16347284507867,116.55461086196853,18.0,994.0,1,South China,South China,23.0,1,2014-06-13 12:00:00,19.8,116.6,South China Sea,4874.744002563944,391.4584315605156,2.0,4.0,1.3366677612564304,3-4,True,4.0,2.0336758005592017,3-4,True,10351.091267873126,25.557967757994653,405004.4731993707,8,9672.411791871904,33.89509404598875,285363.1790709419,678.6794760012217,5.672618981141194,119641.29412842882
2014,1409,Rammasun,2014-07-18 12:00:00,7,True,20.141613856524152,110.69596535868962,60.0,910.0,3,South China,South China,72.0,3,2014-07-10 00:00:00,8.8,152.3,Eastern Tropical WNP,5584.229892589466,4910.232253095224,8.5,5.0,1.3368847761780274,5-6,True,5.0,1.7248444730337715,5-6,True,25763.940184032042,40.26665860805635,639833.0796406664,10,23689.28462274755,61.526080759132306,385028.33807159663,2074.6555612844945,8.142138754989059,254804.74156906974
2014,1410,Matmo,2014-07-22 18:00:00,7,True,23.060876904945445,121.33912309505456,40.0,960.0,2,South China,South China,42.0,2,2014-07-17 00:00:00,9.8,136.0,Western Tropical WNP,4544.445026561149,2294.812079156708,5.75,6.0,1.7496616068832012,5-6,True,6.0,1.171868002201092,5-6,True,44677.00471634825,45.029366535650254,992174.8439649261,10,31097.660358374585,53.59429188746716,580242.023230214,13579.344357973665,32.964948832564296,411932.8207347121
2014,1415,Kalmaegi,2014-09-17 06:00:00,9,True,22.6049721895877,103.53756952603077,15.0,998.0,0,South China,South China,42.0,2,2014-09-10 18:00:00,10.0,141.0,Eastern Tropical WNP,4443.334120064293,4360.89554685351,6.5,8.0,0.6443891707270781,7-8,False,6.0,0.3000374931911204,5-6,False,35518.36766294336,50.562975559311184,702458.0193323422,8,28570.120061335812,60.97331457703427,468567.6063294878,6948.247601607543,29.707278346302928,233890.41300285436
2014,1416,Fung-wong,2014-09-22 18:00:00,9,True,29.217279687959017,121.96090677068032,23.0,990.0,1,East China,East/North China,28.0,1,2014-09-17 06:00:00,12.4,132.2,Western Tropical WNP,4392.882531412449,2734.808418407112,5.5,1.0,0.3418884573296069,1-2,False,8.0,0.6443891707270781,7-8,False,7416.448011411373,21.33517121446778,347616.0531761817,8,7050.261262966621,27.45970819562245,256749.31476841238,366.18674844475316,4.029931687450592,90866.73840776928
2015,1508,Kujira,2015-06-22 12:00:00,6,True,18.78325409972008,110.51674590027991,23.0,988.0,1,South China,South China,25.0,1,2015-06-19 18:00:00,14.9,112.2,South China Sea,1107.5411646865737,518.0528244678121,2.75,5.0,1.4569359592203417,5-6,True,5.0,1.1506051154757275,5-6,True,6727.158458476803,18.935753815877646,355262.24748634384,6,6474.429039358544,22.77878463704142,284230.6621061001,252.72941911826013,3.5579864614503296,71031.58538024368
2015,1510,Linfa,2015-07-09 06:00:00,7,True,22.831093447040224,116.11343931775863,33.0,970.0,2,South China,South China,42.0,2,2015-07-01 18:00:00,13.3,129.9,Western Tropical WNP,2361.4442432596857,2017.0104721939483,7.5,7.0,2.837037254995757,7-8,True,6.0,3.058720845632052,5-6,True,5393.112815878643,18.105842681886056,297865.8828884098,9,4955.212420677685,28.974791100615306,171018.055090394,437.9003952009564,3.4521710209988004,126847.82779801585
2015,1513,Soudelor,2015-08-08 00:00:00,8,True,23.74932820876241,121.56410761598931,42.0,955.0,2,South China,South China,68.0,3,2015-07-30 00:00:00,13.7,160.7,Eastern Tropical WNP,6728.611052882774,4378.862280578781,9.0,7.0,1.1806296668777674,7-8,True,1.0,1.0459988618292488,1-2,True,54330.701501647934,55.903810115135855,971860.440097946,14,33223.406191122165,88.30068154592617,376253.11163473077,21107.295310525773,35.43827334191265,595607.3284632153
2015,1515,Goni,2015-08-27 06:00:00,8,True,44.43634411262379,131.18189237202958,15.0,1000.0,0,North China,East/North China,55.0,3,2015-08-14 00:00:00,12.2,150.3,Eastern Tropical WNP,6416.06244644637,6299.456246236692,13.25,1.0,0.7414528449270973,1-2,False,7.0,0.4029812454978762,7-8,False,7907.9587064870475,18.275036179320256,432719.1819973287,14,5009.587829446662,19.92948826454717,251365.60271636696,2898.370877040386,15.981878540980375,181353.57928096177
2015,1521,Dujuan,2015-09-28 12:00:00,9,True,24.0,121.63406372070312,40.0,960.0,2,East China,East/North China,58.0,3,2015-09-21 12:00:00,15.3,141.7,Eastern Tropical WNP,3305.510585599409,2391.840513353914,7.0,8.0,0.6591425684823097,7-8,False,5.0,0.4059027092212071,5-6,False,21444.613170896006,29.484724286349586,727312.6573146939,10,15403.463838024869,57.81285907467524,266436.63857081777,6041.149332871139,13.107970662774719,460876.01874387613
2015,1522,Mujigae,2015-10-04 12:00:00,10,True,21.17335789586798,110.4056827053126,33.0,975.0,2,South China,South China,52.0,3,2015-09-30 18:00:00,13.0,126.4,Western Tropical WNP,2261.380327513408,1947.3961377822031,3.75,8.0,1.7191880196695306,7-8,True,8.0,1.187078011800271,7-8,True,37288.01509896388,63.21963737673696,589816.9721657533,6,24928.90985672638,78.05382980559466,319380.99538249115,12359.105242237505,45.70066967141197,270435.9767832622
2016,1601,NEPARTAK,2016-07-08 00:00:00,7,True,22.55145074223997,120.96702091768012,45.0,950.0,2,South China,South China,72.0,3,2016-07-02 12:00:00,8.2,145.3,Eastern Tropical WNP,3754.1491932019103,3093.950048883952,5.5,2.0,0.2501292569277645,1-2,False,6.0,0.9747592392095809,5-6,False,17430.557229927796,33.87127170679696,514611.8333203888,9,10579.33926710264,44.02858294547235,240283.4376978412,6851.21796282516,24.974512562862255,274328.39562254754
